Date,Ticker,Open,High,Low,Close,Volume
2020-01-24,SBIN.NS,304.4925504804364,308.0692675588772,302.2806204893883,305.0102233886719,22706879.0
2020-01-24,TCS.NS,1996.530221792942,1996.530221792942,1977.43931985912,1989.650146484375,1319430.0
2020-01-27,HDFCBANK.NS,1185.5735765455952,1185.5735765455952,1163.2540739911942,1164.64599609375,9444276.0
2020-01-27,SBIN.NS,302.04532191948624,303.08069650337285,297.2449697392845,297.6214904785156,23309355.0
2020-01-27,TCS.NS,1995.3908835576535,1998.8081169595805,1972.882750712192,1976.755615234375,1549101.0
2020-01-28,HDFCBANK.NS,1170.0220372548329,1178.6618451916788,1164.6941088198198,1174.245849609375,6706079.0
2020-01-28,SBIN.NS,299.2686421367492,301.1981814971666,292.7740333686189,296.5860900878906,26488426.0
2020-01-28,TCS.NS,1981.0846730555957,1993.660140038492,1961.036898075272,1989.969482421875,1743024.0
2020-01-29,HDFCBANK.NS,1176.2618224737796,1192.293418179207,1173.333840877243,1186.3895263671875,6894175.0
2020-01-29,SBIN.NS,299.17454798124584,300.9158559225821,297.0096685563817,297.8568115234375,23914114.0
2020-01-29,TCS.NS,1991.1080455357485,1992.884962454157,1959.2138663166404,1963.40576171875,2306761.0
2020-01-30,HDFCBANK.NS,1189.3653183831505,1189.3653183831505,1168.4857859610656,1176.981689453125,6055992.0
2020-01-30,SBIN.NS,298.1391270254114,298.1391270254114,287.69130972571486,292.4446105957031,35802330.0
2020-01-30,TCS.NS,1968.3265830226544,1972.8828945574292,1936.432402279232,1948.1422119140625,2098567.0
2020-01-31,HDFCBANK.NS,1182.1655977902597,1188.2615556362798,1171.4138843651856,1177.2218017578125,5589134.0
2020-01-31,SBIN.NS,295.2683774649774,302.79833260619966,290.4680253175484,299.7392883300781,92656638.0
2020-01-31,TCS.NS,1949.5543574384087,1954.0652835308535,1887.7709552249269,1894.559814453125,3287223.0
2020-02-03,HDFCBANK.NS,1149.0942406721315,1150.0061733542714,1130.5666091323744,1145.0623779296875,6538505.0
2020-02-03,SBIN.NS,285.197052745246,288.8208494243677,277.99653884162734,280.5849609375,56060158.0
2020-02-03,TCS.NS,1961.0361883174792,1999.9470384510464,1907.4539282678568,1915.9287109375,4728073.0
2020-02-04,HDFCBANK.NS,1150.0544192568143,1184.6136505533464,1150.0544192568143,1180.581787109375,10448852.0
2020-02-04,SBIN.NS,285.1029289649214,289.47970977136066,279.64372282079285,288.256103515625,51141567.0
2020-02-04,TCS.NS,1940.077088958809,1947.0937629159048,1901.4396633546755,1920.7127685546875,3509339.0
2020-02-05,HDFCBANK.NS,1185.4776108808155,1198.0533072555752,1178.1817968697628,1194.83740234375,9010341.0
2020-02-05,SBIN.NS,288.86788220711384,295.22128150224614,286.70303171486785,292.7269897460937,35014841.0
2020-02-05,TCS.NS,1927.3198195482871,1965.3194140484056,1917.569357155023,1956.0701904296875,2439322.0
2020-02-06,HDFCBANK.NS,1194.8373913410132,1198.7252343711891,1187.6854804396453,1190.1815185546875,5913775.0
2020-02-06,SBIN.NS,292.9152240966901,304.4925169612133,291.8798496696973,303.0335998535156,57757656.0
2020-02-06,TCS.NS,1954.6575349615416,1981.266348284905,1927.7752984667325,1939.485107421875,2640065.0
2020-02-07,HDFCBANK.NS,1196.1333170599114,1197.0932956450315,1182.3096019972018,1192.4853515625,3407724.0
2020-02-07,SBIN.NS,302.6100750186933,305.90443042325137,299.6922116297562,301.71588134765625,37126803.0
2020-02-07,TCS.NS,1949.1897010492944,1960.1248466372288,1930.9644584027371,1946.9571533203125,2083442.0
2020-02-10,HDFCBANK.NS,1193.205348553925,1193.205348553925,1176.9818040358296,1190.6614990234375,4609917.0
2020-02-10,SBIN.NS,301.0099220441616,303.8336550041425,297.9038272779815,299.78631591796875,24816396.0
2020-02-10,TCS.NS,1950.9215202982496,1974.7055571622436,1930.9649633718475,1970.1036376953125,2383032.0
2020-02-11,HDFCBANK.NS,1193.5414754980973,1204.7731785758035,1188.501587699274,1190.949462890625,5806760.0
2020-02-11,SBIN.NS,302.18647903206346,306.6573895755266,302.18647903206346,305.2926025390625,30188757.0
2020-02-11,TCS.NS,1971.0603407969277,1981.813280355219,1957.026990467796,1962.3121337890625,1335820.0
2020-02-12,HDFCBANK.NS,1195.365218306943,1202.7571232965508,1194.2613367456927,1199.01318359375,3148965.0
2020-02-12,SBIN.NS,310.5164968016313,310.5164968016313,300.4922504940283,301.3864440917969,38930849.0
2020-02-12,TCS.NS,1960.2168279667817,1991.1085373358865,1959.2143502389729,1978.123046875,1620407.0
2020-02-13,HDFCBANK.NS,1209.4770105777045,1209.4770105777045,1184.229527588344,1191.7174072265625,4556070.0
2020-02-13,SBIN.NS,303.080716451495,311.50486586750947,303.080716451495,308.21051025390625,62516057.0
2020-02-13,TCS.NS,1980.1276641213983,2002.0435701837343,1978.3507468679504,1997.441650390625,1645948.0
2020-02-14,HDFCBANK.NS,1193.445393797027,1198.4373530168175,1166.374043126806,1170.5499267578125,7344429.0
2020-02-14,SBIN.NS,308.8222910777636,312.399008281243,299.8333898902178,300.6334533691406,48205947.0
2020-02-14,TCS.NS,1993.8415026329344,2015.7117933382317,1978.3500467166816,1990.378662109375,1500115.0
2020-02-17,HDFCBANK.NS,1175.9737969307262,1183.6536258086412,1165.8459757240205,1168.43798828125,5076345.0
2020-02-17,SBIN.NS,302.092382450081,302.2806140834056,293.33879285230205,295.7389831542969,36950692.0
2020-02-17,TCS.NS,2001.9975287973796,2020.268381160112,1995.8465086923584,2007.738525390625,1774724.0
2020-02-18,HDFCBANK.NS,1168.198037290362,1169.7339796863732,1155.3343000020927,1164.694091796875,5264558.0
2020-02-18,SBIN.NS,296.8684811424876,300.4452271348669,291.2210146829939,298.89215087890625,38588583.0
2020-02-18,TCS.NS,2004.7315272288383,2023.91364385516,1992.0650697764431,2019.1295166015625,2486223.0
2020-02-19,HDFCBANK.NS,1173.5738408044704,1180.7736803186085,1165.3180482652365,1178.085693359375,5006134.0
2020-02-19,SBIN.NS,303.3630582688956,304.9631852367896,298.6097855443565,301.52764892578125,39846727.0
2020-02-19,TCS.NS,2019.1292032096708,2032.114689453939,1996.11983284702,2001.4508056640625,1760463.0
2020-02-20,HDFCBANK.NS,1180.7736395518652,1180.7736395518652,1165.509956871901,1168.389892578125,5561707.0
2020-02-20,SBIN.NS,300.5864251196741,309.8576888286938,300.0216726967564,308.39874267578125,40150409.0
2020-02-20,TCS.NS,2008.8779380950489,2017.8993467626171,1960.35321584349,1965.4107666015625,2317278.0
2020-02-24,HDFCBANK.NS,1160.56614439493,1166.1340674501685,1151.97438233398,1161.526123046875,8284042.0
2020-02-24,SBIN.NS,306.6103568075978,311.8342516271833,302.93950947022705,303.9748840332031,45273936.0
2020-02-24,TCS.NS,1964.6811441756304,1985.5945654776408,1919.7558768567271,1927.638427734375,3092877.0
2020-02-25,HDFCBANK.NS,1155.81432539756,1160.6142187754567,1150.0544533440836,1152.262451171875,6943340.0
2020-02-25,SBIN.NS,306.751549101484,308.86934903521933,303.268962000708,307.5986633300781,39050709.0
2020-02-25,TCS.NS,1927.7756313415816,1983.499238808941,1923.6749504902289,1964.818359375,2674567.0
2020-02-26,HDFCBANK.NS,1149.5743100037296,1156.486108668004,1138.1985876590406,1151.2542724609375,6907393.0
2020-02-26,SBIN.NS,305.76323798310267,311.36362472506147,305.1514348902162,308.9164123535156,43915281.0
2020-02-26,TCS.NS,1962.858775990525,1971.8801827671632,1925.451418238842,1935.156494140625,2686842.0
2020-02-27,HDFCBANK.NS,1147.1744311509976,1154.37427067705,1133.7347307023667,1151.4462890625,10327549.0
2020-02-27,SBIN.NS,308.7281161152333,310.61060462813106,299.31567355074446,303.0335998535156,47010040.0
2020-02-27,TCS.NS,1931.8305380111972,1931.8305380111972,1901.0754342778116,1918.662841796875,2349001.0
2020-02-28,HDFCBANK.NS,1128.4548214429535,1137.5746179582306,1123.270913670977,1130.518798828125,12156528.0
2020-02-28,SBIN.NS,293.6682515663676,296.1625434709897,283.4086933943655,285.1970520019531,59705346.0
2020-02-28,TCS.NS,1884.4905039776984,1885.857397476715,1813.4120420288295,1822.661376953125,4298076.0
2020-03-02,HDFCBANK.NS,1152.166283036904,1153.07833302907,1119.4790816152388,1132.3907470703125,7332449.0
2020-03-02,SBIN.NS,292.7269824560025,293.6682267725813,267.3604366344054,270.5136108398437,66711413.0
2020-03-02,TCS.NS,1854.4188466969408,1871.6872234031384,1809.49356920802,1823.7093505859373,2667076.0
2020-03-03,HDFCBANK.NS,1127.9747846003422,1137.91053905325,1121.2549348197444,1134.502685546875,11184775.0
2020-03-03,SBIN.NS,275.7845854910687,277.1023217928843,268.5369927443374,272.8196716308594,61949382.0
2020-03-03,TCS.NS,1840.7500448126711,1877.200540749556,1833.4599456252945,1855.512451171875,2757585.0
2020-03-04,HDFCBANK.NS,1131.1907052224476,1132.7746932728987,1087.7516756710927,1102.871337890625,17144435.0
2020-03-04,SBIN.NS,274.6550752547897,275.78457990460714,258.936312679225,268.5369873046875,73675736.0
2020-03-04,TCS.NS,1873.5555039637109,1908.5934989273308,1845.306369419511,1898.341796875,3237002.0
2020-03-05,HDFCBANK.NS,1106.855228221711,1118.3749704061522,1097.0154484391678,1105.271240234375,9774854.0
2020-03-05,SBIN.NS,273.80799206079627,280.8673251083821,254.13598971309037,271.54901123046875,149245973.0
2020-03-05,TCS.NS,1900.6196464415093,1957.1635140285644,1899.1161527067184,1936.4779052734373,3937056.0
2020-03-06,HDFCBANK.NS,1079.9759247533182,1095.2396079268094,1056.9364383585807,1089.479736328125,11526783.0
2020-03-06,SBIN.NS,252.2534567785351,258.2774141805863,239.02897231004675,254.6065673828125,106043172.0
2020-03-06,TCS.NS,1911.828367792793,1935.202157560141,1887.7711312781407,1928.64111328125,2595027.0
2020-03-09,HDFCBANK.NS,1065.5761480374497,1073.6399909730865,1022.3771150089042,1062.9842529296875,17210295.0
2020-03-09,SBIN.NS,244.7705842844944,247.3119555458399,236.39351522688983,238.55838012695312,101286241.0
2020-03-09,TCS.NS,1890.869476579006,1895.3345733404587,1763.29274080982,1797.328369140625,4940975.0
2020-03-11,HDFCBANK.NS,1060.776263254514,1075.1759410362497,1048.2965425103432,1069.22412109375,17769120.0
2020-03-11,SBIN.NS,238.13483004349035,243.31167417487055,228.81651635190576,230.69900512695312,90845604.0
2020-03-11,TCS.NS,1761.4698030142376,1810.9513841383664,1749.6233946132106,1780.3328857421875,6796449.0
2020-03-12,HDFCBANK.NS,1031.976946543709,1036.7768393183303,963.2904926573576,980.4260864257812,29500385.0
2020-03-12,SBIN.NS,218.27455517017995,218.27455517017995,196.3435736917972,200.10855102539065,99767083.0
2020-03-12,TCS.NS,1735.0434708538633,1739.053047340847,1602.31809065989,1612.797607421875,8728786.0
2020-03-13,HDFCBANK.NS,940.8269733160892,1038.168763865952,882.4123015442967,1026.985107421875,33171182.0
2020-03-13,SBIN.NS,188.24887866816243,234.181607935644,173.8007714854811,227.78114318847656,155701316.0
2020-03-13,TCS.NS,1538.119816039825,1658.497555958184,1372.4067720506314,1646.0133056640625,8029720.0
2020-03-16,HDFCBANK.NS,993.5778991790818,995.4978564721814,955.1787533170884,959.4986572265624,15993161.0
2020-03-16,SBIN.NS,214.5095789605406,217.8039341446961,207.6385067805296,210.2269287109375,75583409.0
2020-03-16,TCS.NS,1599.2654301758755,1678.7730705079812,1527.1389926585043,1545.865478515625,7844271.0
2020-03-17,HDFCBANK.NS,967.658391398418,969.5783485242084,916.4915457145892,936.0750732421876,21338419.0
2020-03-17,SBIN.NS,213.8507098686927,216.39206669871248,199.5908639497352,202.5087127685547,65403057.0
2020-03-17,TCS.NS,1576.4839391397768,1577.3952015323432,1479.11557474168,1510.873046875,5713248.0
2020-03-18,HDFCBANK.NS,945.5788288962376,953.2586569481866,830.3814081170004,841.80517578125,30590703.0
2020-03-18,SBIN.NS,208.0149906968892,210.03866020085104,188.34299053425465,202.55577087402344,101356399.0
2020-03-18,TCS.NS,1528.0047054796953,1561.4935958012477,1483.3072441063111,1507.5924072265625,7258778.0
2020-03-19,HDFCBANK.NS,813.1019108901019,883.1323646386182,763.1830214375808,859.7088623046875,33610024.0
2020-03-19,SBIN.NS,191.02553430587375,206.8384419558344,186.5075586398495,191.6844024658203,93533467.0
2020-03-19,TCS.NS,1431.68032328021,1547.1088071480324,1419.7932995829383,1502.0389404296875,5135111.0
2020-03-20,HDFCBANK.NS,839.9812812149705,877.9964106192646,791.5503487681442,847.51708984375,44318732.0
2020-03-20,SBIN.NS,193.4727878395074,203.02641268286163,188.248878586288,197.5201416015625,77391650.0
2020-03-20,TCS.NS,1496.2101752767967,1715.593139627198,1493.456414218005,1649.9158935546875,8547498.0
2020-03-23,HDFCBANK.NS,762.7989418883617,805.1820188354235,734.3835998916231,740.6714477539062,25138477.0
2020-03-23,SBIN.NS,178.83642410626436,187.7782453115776,169.65929181660078,170.9299774169922,61750037.0
2020-03-23,TCS.NS,1487.0306580216582,1606.3602787271,1484.9653376632948,1532.6512451171875,7003490.0
2020-03-24,HDFCBANK.NS,763.4229215311468,777.5826047660847,709.1841349024014,736.9755249023438,30528636.0
2020-03-24,SBIN.NS,179.73060244005768,180.67184677267096,163.35295679748594,172.4359588623047,67491360.0
2020-03-24,TCS.NS,1517.368173126927,1624.7189057213536,1498.8261161249284,1563.35595703125,6350865.0
2020-03-25,HDFCBANK.NS,739.6154731328708,832.7333909175358,725.0237876996724,822.4616088867188,23614021.0
2020-03-25,SBIN.NS,167.5415067198938,183.7779729610071,166.08257499679303,178.7423095703125,71567553.0
2020-03-25,TCS.NS,1560.464549256273,1661.4357847963845,1542.1061427944344,1606.635986328125,2765520.0
2020-03-26,HDFCBANK.NS,835.2774048390904,900.1719971161107,807.3420493968215,865.0367431640625,28521578.0
2020-03-26,SBIN.NS,180.29534494006415,189.19010052513983,174.22432219864734,181.42483520507807,107260359.0
2020-03-26,TCS.NS,1681.262699137288,1681.675830478223,1581.16356360257,1643.94921875,4556067.0
2020-03-27,HDFCBANK.NS,907.131756379844,949.0828313733216,837.1972827899858,868.2526245117188,27617968.0
2020-03-27,SBIN.NS,190.13137556720145,199.4496897139612,183.54266453269443,184.4368438720703,114740377.0
2020-03-27,TCS.NS,1670.615085843296,1698.1526971484054,1606.7278500256082,1674.7457275390625,4331250.0
2020-03-30,HDFCBANK.NS,844.7811519274456,851.5010019995958,794.8622656771875,798.3662109375,19634222.0
2020-03-30,SBIN.NS,178.83641157029354,183.54263292740652,175.3067455524588,175.91854858398438,60081554.0
2020-03-30,TCS.NS,1621.0474790026708,1748.6384187429717,1618.7986187700278,1632.521484375,8513547.0
2020-03-31,HDFCBANK.NS,819.6297167993533,838.637281357104,804.4620666408429,827.4055786132812,17605546.0
2020-03-31,SBIN.NS,180.7189100922876,186.83699819437024,177.00099788731782,185.2839508056641,59543412.0
2020-03-31,TCS.NS,1686.58677758388,1702.742152414958,1633.8981300801215,1676.2142333984375,3927593.0
2020-04-01,HDFCBANK.NS,829.2775111385743,829.2775111385743,787.1824719013174,796.4462890625,14551752.0
2020-04-01,SBIN.NS,182.6014254677896,183.07204769837676,174.36553643251565,175.5891571044922,52954239.0
2020-04-01,TCS.NS,1676.0308556172913,1684.1544286252115,1562.300497353923,1568.4964599609375,4941878.0
2020-04-03,HDFCBANK.NS,809.2619642334049,810.221942838664,777.5826702598553,781.278564453125,17498140.0
2020-04-03,SBIN.NS,176.530382408527,177.14218549699686,164.71776283025062,165.18838500976562,64448494.0
2020-04-03,TCS.NS,1597.181568931946,1597.181568931946,1514.568729159604,1518.4239501953125,5735369.0
2020-04-07,HDFCBANK.NS,839.0213719090607,870.9886504475179,811.5179591068699,860.2368774414062,30206319.0
2020-04-07,SBIN.NS,173.56544835553186,176.29506552435203,167.16499841429535,175.44793701171875,72130500.0
2020-04-07,TCS.NS,1569.6437069217693,1639.267938996995,1565.054105439542,1629.4920654296875,5427577.0
2020-04-08,HDFCBANK.NS,844.7331314848557,907.1797240516136,831.4373934954075,853.324951171875,28109676.0
2020-04-08,SBIN.NS,172.15359625485192,182.97790693280243,169.84755033069504,172.2477264404297,80435759.0
2020-04-08,TCS.NS,1615.5400132531236,1657.764354508603,1561.382705990661,1565.4674072265625,6285615.0
2020-04-09,HDFCBANK.NS,876.4604677521188,893.6441082457919,854.380959802175,888.0281982421875,22228573.0
2020-04-09,SBIN.NS,176.95393901880826,178.8364277317743,172.8124695951826,176.7186279296875,62416005.0
2020-04-09,TCS.NS,1606.7732788235553,1632.7964046693442,1589.103315968207,1621.1846923828125,5307397.0
2020-04-13,HDFCBANK.NS,896.6200433091601,908.8117836679344,850.7330763657886,859.516845703125,17079028.0
2020-04-13,SBIN.NS,175.8244472363271,177.61280575422924,172.34184601805768,172.7183380126953,51847146.0
2020-04-13,TCS.NS,1616.4576789147984,1640.3236071668057,1602.6888741540251,1614.851318359375,2990438.0
2020-04-15,HDFCBANK.NS,893.2600852060125,893.2600852060125,809.2619579029216,828.74951171875,28989376.0
2020-04-15,SBIN.NS,176.01270608987582,180.6718630845108,169.5651760844643,171.63592529296875,72190004.0
2020-04-15,TCS.NS,1638.4880496461708,1663.2719024979615,1585.9830432397498,1592.729736328125,4761399.0
2020-04-16,HDFCBANK.NS,830.3814539431036,855.052914640017,821.9816415477253,844.5411376953125,26927198.0
2020-04-16,SBIN.NS,171.3064869847791,178.7423122683392,169.65930922531007,177.42457580566406,61165773.0
2020-04-16,TCS.NS,1569.5978618344566,1620.0376524315293,1537.5625311749598,1575.197265625,6245533.0
2020-04-17,HDFCBANK.NS,878.3804415276423,883.1803346507442,851.741034694427,873.8685302734375,27941731.0
2020-04-17,SBIN.NS,184.4838993521588,186.3663881210584,175.3538316954457,181.89547729492188,89851063.0
2020-04-17,TCS.NS,1652.2562057366697,1699.9421108541403,1609.1139603646566,1657.947265625,9895823.0
2020-04-20,HDFCBANK.NS,912.939658492514,922.491457384505,897.5800007260784,907.0357666015624,33116493.0
2020-04-20,SBIN.NS,182.6014112596388,185.7545857041252,178.8834987997404,181.1895446777344,81958510.0
2020-04-20,TCS.NS,1679.7944736411291,1679.7944736411291,1654.5516605126425,1669.3760986328125,3244282.0
2020-04-21,HDFCBANK.NS,887.9801870345212,896.6199942597219,871.6605511646976,884.7642822265625,16589003.0
2020-04-21,SBIN.NS,176.9539416652571,177.14218766691923,172.24771981245772,173.8948974609375,53042420.0
2020-04-21,TCS.NS,1620.1292667442651,1647.299684161655,1585.8907960601657,1595.024169921875,5122541.0
2020-04-22,HDFCBANK.NS,882.3643453801485,895.6600254289058,870.9885639210034,891.4360961914062,19144677.0
2020-04-22,SBIN.NS,174.60082914174848,178.36580658954898,170.69467078455514,177.61280822753906,61503413.0
2020-04-22,TCS.NS,1595.0239103009774,1643.077005912908,1578.042388172827,1624.2596435546875,3829836.0
2020-04-23,HDFCBANK.NS,897.5800425299891,920.139540925128,876.0285100042288,916.7316284179688,20450611.0
2020-04-23,SBIN.NS,176.71864094041874,178.74231071094823,174.27139968848758,175.73033142089844,50955312.0
2020-04-23,TCS.NS,1633.89807406745,1744.0485060270532,1616.319878557067,1724.083740234375,5934366.0
2020-04-24,HDFCBANK.NS,895.6600542481231,920.043534681781,888.9402038947073,900.5079345703125,16642284.0
2020-04-24,SBIN.NS,173.18896348552676,173.18896348552676,168.48274165168093,169.1886749267578,65137305.0
2020-04-24,TCS.NS,1689.616150359789,1699.9427555620362,1659.4166567867762,1669.2843017578125,2987102.0
2020-04-27,HDFCBANK.NS,907.3237456754832,919.0834828573294,889.2281149381581,892.4920654296875,13710536.0
2020-04-27,SBIN.NS,172.71834404260247,172.71834404260247,169.89461089749182,170.27110290527344,42996571.0
2020-04-27,TCS.NS,1681.9055486787458,1721.100703888298,1675.2046851179432,1685.8525390625,3374741.0
2020-04-28,HDFCBANK.NS,906.0277838639396,906.0277838639396,885.1002622663689,894.1240844726562,14720718.0
2020-04-28,SBIN.NS,171.30647902413298,174.45965347634515,170.55348063948907,173.47134399414062,49590230.0
2020-04-28,TCS.NS,1711.9212975639518,1714.6750583643227,1682.1806585097827,1706.459716796875,2678505.0
2020-04-29,HDFCBANK.NS,897.5799809804679,952.9707573006388,896.7159768131351,937.9950561523438,27938889.0
2020-04-29,SBIN.NS,174.1302053057561,180.5306697786337,172.71833877624996,178.93055725097656,57470466.0
2020-04-29,TCS.NS,1720.1827830672885,1755.5686583503962,1698.1986349023143,1749.2349853515625,4241510.0
2020-04-30,HDFCBANK.NS,961.3225866869284,978.2181864906132,952.3947388960328,961.70654296875,21896567.0
2020-04-30,SBIN.NS,182.13077022522452,184.38975077769243,178.55403904861032,179.30703735351562,63063889.0
2020-04-30,TCS.NS,1817.482302849275,1865.2141613079427,1782.7848686109137,1849.1046142578125,5915544.0
2020-05-04,HDFCBANK.NS,919.1794398546476,921.579386172806,880.7802987641141,886.0601806640625,13361162.0
2020-05-04,SBIN.NS,171.73002367622135,172.71833308676975,167.54148931577663,168.341552734375,58118177.0
2020-05-04,TCS.NS,1804.6316289755453,1804.6316289755453,1756.5785151818116,1771.99951171875,3729348.0
2020-05-05,HDFCBANK.NS,900.4598922789272,906.2197636581102,871.7085225926843,874.9724731445312,14836429.0
2020-05-05,SBIN.NS,170.36522683032493,170.60053791710715,158.88204866780256,160.38803100585938,91050439.0
2020-05-05,TCS.NS,1794.62597008732,1814.72844722394,1768.8324318667335,1774.1104736328125,2905528.0
2020-05-06,HDFCBANK.NS,882.2203656717757,911.9797033603776,869.404674329953,908.5238037109376,16892923.0
2020-05-06,SBIN.NS,161.09397150603905,163.1176555606632,156.76425593201094,161.0469207763672,73156432.0
2020-05-06,TCS.NS,1780.5819331921705,1793.3409363695175,1738.173945947871,1747.3531494140625,3517431.0
2020-05-07,HDFCBANK.NS,902.8598311800572,905.547759416172,884.4762184107062,887.9801635742188,10915865.0
2020-05-07,SBIN.NS,160.8115984389823,162.41171091672246,158.88204470306832,160.71746826171875,42942399.0
