Datetime,Close_HDFCBANK.NS,Close_SBIN.NS,Close_TCS.NS,High_HDFCBANK.NS,High_SBIN.NS,High_TCS.NS,Low_HDFCBANK.NS,Low_SBIN.NS,Low_TCS.NS,Open_HDFCBANK.NS,Open_SBIN.NS,Open_TCS.NS,Volume_HDFCBANK.NS,Volume_SBIN.NS,Volume_TCS.NS,Date_Unnamed: 16_level_1,Adj Close_HDFCBANK.NS,Adj Close_SBIN.NS,Adj Close_TCS.NS,VWAP_TCS.NS,Forward_Return_TCS.NS,VWAP_HDFCBANK.NS,Forward_Return_HDFCBANK.NS,VWAP_SBIN.NS,Forward_Return_SBIN.NS
2025-04-01 04:03:00+00:00,0.6785180362654266,0.8507598639589968,0.9689091876458535,0.6717442318028226,0.8446781816096429,0.964487234679134,0.6655091695099244,0.8549623655538241,0.9610123251817377,0.655462509398145,0.8371430896577383,0.9541263634492694,0.0948494498230168,0.06006026142122647,0.02751205096179069,,,,,0.9938304692761644,0.8246259073186095,0.9994673649351521,0.7657391104154719,0.995566905119994,0.7248873654931736
2025-04-01 04:04:00+00:00,0.6809871720678977,0.8650184091650139,0.9825418877365086,0.6702697903869783,0.8619365515562496,0.9777274055349219,0.6878416757133969,0.8711832661248042,0.979245562683591,0.679188676125758,0.8580950055803562,0.970202022619258,0.045147656918093304,0.0735833915543164,0.020788059500345343,,,,,0.9939884349260559,0.8209278649245081,0.9994868433134432,0.7380061315238721,0.9957716413412003,0.7139987841125063
2025-04-01 04:05:00+00:00,0.6686414930555529,0.8640680715572877,0.987249903143514,0.669287229345823,0.8705657365295529,0.9854252375628141,0.6734488891904427,0.8769082213385317,0.9892347040976128,0.6801782720930305,0.8685709635416661,0.9845125564165276,0.02637992884048072,0.08097655514915027,0.019216561138024724,,,,,0.9941557499690641,0.7921658053850974,0.9994919110309678,0.7211462442820157,0.9959906454088729,0.698209008236733
2025-04-01 04:06:00+00:00,0.6725923514660472,0.8678705823515696,0.9840130527584101,0.660933660933658,0.8676889514129957,0.9840911471423555,0.6729533382444153,0.8759542562683311,0.9898167015754655,0.6673255927619515,0.8638090587797613,0.9848069035163709,0.04702461284350583,0.04630352635301599,0.013861915110209445,,,,,0.9942669215369853,0.7909603151503426,0.9994988028661448,0.7434289044041985,0.9961065767961231,0.7090610272594333
2025-04-01 04:07:00+00:00,0.6701232156635797,0.858364885547557,0.9807766812681713,0.6702697903869783,0.8657718749195364,0.985219761577695,0.679900744416873,0.8759542562683311,0.9892347040976128,0.6727635432845673,0.8695231119791664,0.9845125564165276,0.04149995330499893,0.052349135553589624,0.010237601888685933,,,,,0.9943442972139861,0.7871477243168797,0.9995091695185032,0.7289702444892172,0.9962227002250199,0.6913054785026573
2025-04-01 04:08:00+00:00,0.6701232156635797,0.8469585135280955,0.9831304495242419,0.660933660933658,0.8523488283362166,0.9801906115516594,0.6764270413306441,0.8645043458408743,0.9885556281145034,0.666337203619026,0.8580950055803562,0.9823564040835278,0.03827891381933979,0.04530205334411953,0.01429509995740349,,,,,0.9944456522065873,0.7931689359526618,0.9995146129621582,0.7416213567957036,0.9962974016836287,0.6982055172085494
2025-04-01 04:09:00+00:00,0.6893819926697518,0.8773762791555804,0.9901922331873187,0.6800978002149876,0.8715242747762826,0.9855279755553745,0.6779161174007449,0.8645043458408743,0.9876828686745656,0.6702919670150784,0.8533331008184515,0.9831403724567691,0.15268166644387351,0.090095799653486,0.03864490153467765,,,,,0.9947279057259215,0.8076240541208959,0.9995791519997216,0.7536669523318044,0.9964882114832593,0.7278262870121207
2025-04-01 04:10:00+00:00,0.6819745852623456,0.8925851619693219,0.9899958862931193,0.6786233587991362,0.8878229360997913,0.9956890136000043,0.683871210065135,0.8950382168424333,0.9985452430822095,0.6841318286647322,0.8771426246279752,0.9909819706418679,0.10552520889146068,0.07184865861018042,0.02793320289656268,,,,,0.9949493742337783,0.7905603576989808,0.9996172617721311,0.7337910404779929,0.9966786288478007,0.7208863285099204
2025-04-01 04:11:00+00:00,0.6874071662808632,0.9115965555773435,1.0,0.6796059198402951,0.9060398442931277,0.996099464409304,0.6913153787996258,0.908397222202808,0.9989330835495505,0.6816602523952469,0.8942859468005953,0.9904918707552994,0.09894945403472277,0.12748989334204305,0.021336760306791134,,,,,0.9951217945439165,0.8110169836103585,0.9996595818413839,0.743423588708426,0.9970534132565015,0.714956743899046
2025-04-01 04:12:00+00:00,0.6824688946759245,0.9144487287638992,0.9948997696994599,0.6810803612561394,0.9098751676564163,0.9989736223962815,0.6858558370812631,0.9236641577035876,1.0,0.6870982029178592,0.9057140531994037,1.0,0.07061199750227523,0.0949214719706523,0.014841394181364868,,,,,0.9952353237341431,0.7811480806230192,0.9996838546049156,0.7313847658433812,0.997325514459351,0.7178999151814307
2025-04-01 04:13:00+00:00,0.6691358024691354,0.9363111351950977,0.9880343329305825,0.6717442318028226,0.936721260823056,0.9909675763907089,0.6660047204559518,0.9379771281341647,0.992047139427938,0.6826498483625194,0.9199997674851179,0.9949027697344173,0.06377987793377367,0.14116876009854668,0.02507658948756639,,,,,0.995386164749324,0.7707189530504934,0.9996873526629227,0.7211484088373729,0.9977747918723676,0.7286982978201394
2025-04-01 04:14:00+00:00,0.6641975308641968,0.9458168319991085,0.990094059740219,0.6584766584766584,0.9434321989265317,0.9854252375628141,0.6689828725961533,0.9494270385616197,0.9931140558783875,0.6697971690314404,0.944761439732142,0.9847087878164231,0.03416792254855822,0.07699013019149116,0.013402257855686875,,,,,0.9954615560314214,0.8022006893429354,0.9996858409781001,0.7289689440704579,0.9980175071375983,0.7051044024428618
2025-04-01 04:15:00+00:00,0.6607409818672814,0.9562740267742242,0.981168896161706,0.6545452146038073,0.9626076453665977,0.9874779927702519,0.6679905590880892,0.9646951388549159,0.9901074635375506,0.6633708293658955,0.9466668991815474,0.9899036551687832,0.027700207106063576,0.09991802197184195,0.011007708283697569,,,,,0.9955156996897588,0.7719076934172693,0.9996831773208733,0.729569354062334,0.9983503947092318,0.713934191246837
2025-04-01 04:16:00+00:00,0.6424684124228364,0.9391633083816515,0.9792073427991692,0.6456997658169534,0.9520613838998351,0.9771114787405022,0.6471459173387082,0.9522900985647418,0.9826399954917688,0.6574392876839958,0.9571428571428573,0.9802978888373053,0.03878065618379153,0.06496163904144109,0.008584279721895328,,,,,0.995547932086223,0.7879482456965055,0.9996679883339453,0.7187155287776537,0.9985303020427777,0.6845106389797033
2025-04-01 04:17:00+00:00,0.6725923514660472,0.9610268751762305,0.9831304495242419,0.6633906633906612,0.9578137837565812,0.9822433667590973,0.6526054590570709,0.9570610887082687,0.9874891852177381,0.6426098300670624,0.9390473865327387,0.9785337206909261,0.08348516838583622,0.1071078627527746,0.012114736226526797,,,,,0.9956012656093886,0.7971877085422902,0.9996635016346987,0.7730012435009219,0.998837000910451,0.7217939926670234
2025-04-01 04:18:00+00:00,0.6730866608796298,0.9363111351950977,0.9695959228806865,0.6702697903869783,0.9520613838998351,0.9772142167330626,0.6754347278225801,0.9532440636349442,0.9786635652057374,0.6722687453009293,0.9571428571428573,0.9812780886104422,0.11582923912784725,0.05274712914675798,0.01941871406671528,,,,,0.9956560478707239,0.7670631039315275,0.9996779948236734,0.7398124420476396,0.9989643589707867,0.6835303462591132
2025-04-01 04:19:00+00:00,0.6770363136574069,0.9382129707739271,0.9704785261148556,0.6702697903869783,0.9357615521999563,0.9648976854884337,0.6779161174007449,0.9351140681310426,0.9698379451937376,0.6747403215704182,0.9380952380952383,0.9693194599328985,0.05507080243985959,0.05000227115909145,0.0173899650323565,,,,,0.9956854456217692,0.7939773565433391,0.9996865493168466,0.7404148702708889,0.9990675708707634,0.6992135996523081
2025-04-01 04:20:00+00:00,0.6765432098765416,0.9249047631756362,0.9591995942802711,0.6697779100122823,0.9290506140964823,0.9648976854884337,0.6808930579249335,0.9408401881372868,0.9663464338803038,0.6777066958235451,0.9342854817708339,0.9704958911059318,0.04186985096054364,0.05617333486185945,0.018850760600394197,,,,,0.995702025847953,0.7654166923274718,0.9996933299518217,0.7343912330005805,0.9991728440569735,0.6844820133116417
2025-04-01 04:21:00+00:00,0.6666666666666643,0.8973380103713282,0.9578266027054685,0.6643732244318166,0.9185043526297196,0.9516575146326467,0.6669970339640194,0.9141221774165356,0.9619821631269314,0.6757287107133401,0.9161900111607135,0.9577532940551459,0.0422818656758781,0.06512386469083035,0.012206186360934427,,,,,0.9957012202148019,0.791563047600536,0.9996931258064996,0.7271660500216642,0.999257175704179,0.6824932994671081
2025-04-01 04:22:00+00:00,0.6676540798611086,0.8982883479790527,0.9592977677273709,0.6702697903869783,0.9002874444363815,0.9545311714586839,0.6724565756823822,0.9131682123463349,0.9607215632196535,0.6678203907455895,0.8961902436755942,0.9577532940551459,0.03538931728246081,0.044387100681564026,0.010940323974134051,,,,,0.995702098194873,0.7923688235845566,0.9996953731125646,0.7361976635457526,0.9993064035688063,0.706095149117814
2025-04-01 04:23:00+00:00,0.6928397472993808,0.8868819759595912,0.9632208744524435,0.6825548026719872,0.8964521210730947,0.957302591453101,0.6769225922766751,0.9045801971294853,0.9673162718254975,0.6673255927619515,0.8990478515625,0.9581452782417665,0.09064873090311795,0.06124126414878039,0.015599467663954448,,,,,0.9957133108595991,0.8030479075653395,0.9997213970014762,0.7717464266612256,0.9993610593600746,0.6972338046807025
2025-04-01 04:24:00+00:00,0.6953088831018519,0.8973380103713282,0.9681247578587842,0.6845199247542979,0.898370367942924,0.9625372174642557,0.6957813953939187,0.9103051523432129,0.9722625400567226,0.6959961188528894,0.8933326357886902,0.9637326083939177,0.028685380069841074,0.024792405243998193,0.009869394768570995,,,,,0.9957272717243142,0.8006224761060055,0.9997329047991127,0.7374014018548096,0.9993858816795655,0.7090504478888344
2025-04-01 04:25:00+00:00,0.6883945794753039,0.8878323135673156,0.9590032473860726,0.6845199247542979,0.8945350445796372,0.9624344794716961,0.6952858444478878,0.9055341621996877,0.9681890312654353,0.6964897100121767,0.8990478515625,0.9681435073730356,0.020679476356764457,0.018359617493548825,0.007763635094711054,,,,,0.9957331373958354,0.7742602075455336,0.9997402717224876,0.741012588060744,0.9994015589198557,0.6962496745979375
2025-04-01 04:26:00+00:00,0.6977780189043195,0.8954373351558775,0.9620437508769761,0.6879606879606861,0.8926167977098078,0.9578157802549603,0.7066992672146384,0.9064881272698884,0.9674133503307534,0.6999508822489418,0.8923804873511898,0.9597136936014206,0.0364513996597674,0.01974394303500397,0.00837731362823595,,,,,0.9957385134376132,0.7961956955446146,0.9997576809292963,0.7343942285774414,0.9994191721044952,0.7060959078083774
2025-04-01 04:27:00+00:00,0.6923454378858018,0.8878323135673156,0.9500785627024229,0.6859943661701422,0.8897411829696207,0.955967999871703,0.7022332506203455,0.9045801971294853,0.9553874545210883,0.6979728971387402,0.8952380952380956,0.9619679616343682,0.015464285648886553,0.02895187089433919,0.01436729743193583,,,,,0.9957302378190656,0.7692115945874954,0.9997640009243673,0.7289812785272878,0.9994419980411479,0.6952635223251834
2025-04-01 04:28:00+00:00,0.6849380304783921,0.8830794651653111,0.9383092425272048,0.6800978002149876,0.8820705362430452,0.9463201506289316,0.6923076923076898,0.8959921819126357,0.9471438319869412,0.6915465574731989,0.887618582589285,0.9510881270430795,0.016929226858964617,0.028270523166904236,0.028161828232581756,,,,,0.9956773155295918,0.765544780511074,0.9997688123225463,0.7319883913088495,0.999459627277244,0.6972304545025232
2025-04-01 04:29:00+00:00,0.6893819926697518,0.8868819759595912,0.9451746792960822,0.6800978002149876,0.8811119979963156,0.9384173437768588,0.6977672340260526,0.8969461469828381,0.9478224344163664,0.6875930009014972,0.88190452938988,0.9384431670790718,0.04127654977046202,0.023109584507666783,0.006288400031766889,,,,,0.995665883166818,0.8055054579586948,0.9997824527721134,0.7386050378364124,0.9994744313096275,0.7159530840891357
2025-04-01 04:30:00+00:00,0.6691358024691354,0.8849813007441405,0.9468417123173198,0.6791152391738322,0.8897411829696207,0.9437542066196345,0.6789084309088089,0.9026722669890805,0.9543205380706379,0.68907498120371,0.8942859468005953,0.9452069284042555,0.027760635930979296,0.021686324810358214,0.01072373155053703,,,,,0.995653064922566,0.7949940120277506,0.9997857838239611,0.7115265322330941,0.9994900287563221,0.6893551390328962
2025-04-01 04:31:00+00:00,0.66567925347222,0.8726234307535741,0.9445861175083481,0.6579847781019659,0.8763181363862991,0.940161885006618,0.6719598131203455,0.8902672266989082,0.9525750191907632,0.6683139819048733,0.8809523809523814,0.9468729808506868,0.02494245527809162,0.03222017697736844,0.008649257448974434,,,,,0.9956400656102931,0.7867198541095363,0.9997847359782625,0.7313790697916958,0.999504212208144,0.6922999358468561
2025-04-01 04:32:00+00:00,0.628147907021603,0.8621673963418388,0.9456650676367158,0.6520882121468041,0.8696071982828251,0.9411882626103365,0.6377171215880892,0.8778621864087341,0.9508290267572042,0.6638656273495371,0.8704764229910715,0.9445205971177915,0.03423201372649914,0.05337007564041279,0.012049758499447689,,,,,0.9956224544837081,0.7984266385617461,0.999769985046458,0.6885908635558883,0.9995162292523501,0.6893329795637269
2025-04-01 04:33:00+00:00,0.6301227334104915,0.8773762791555804,0.9442915971670498,0.6201471802057732,0.8753595981395694,0.9435492317954539,0.6327543424317597,0.8692753359844012,0.950538264795119,0.6243204070377182,0.8571428571428577,0.9478531806238246,0.03494800374292479,0.02984519347030946,0.016954373602678045,,,,,0.9955987539965109,0.7842987869546807,0.9997491035544419,0.7446525304519788,0.9995253037577794,0.7278199322132611
2025-04-01 04:34:00+00:00,0.6320987654320973,0.885931638351865,0.939485887207808,0.621621621621621,0.8830290744897749,0.9383146057842993,0.6401985111662505,0.8950382168424333,0.9465618345090885,0.6307467467032595,0.8809523809523814,0.9443243657178959,0.02424111467376675,0.02248663801401197,0.018619728681890706,,,,,0.9955626602037877,0.7772302276685705,0.9997361491513811,0.736196409083818,0.9995384257455728,0.7051116514065466
2025-04-01 04:35:00+00:00,0.6350610050154302,0.8821291275575849,0.9370339455046377,0.6245693047450835,0.8830290744897749,0.9314376753750064,0.6401985111662505,0.8950382168424333,0.9433615587114224,0.6302519487196214,0.8828566778273803,0.9373653302191567,0.03756475497942673,0.018035166194770278,0.015147030156885111,,,,,0.9955264197316164,0.7881272284905965,0.9997174898290584,0.7422339927116199,0.9995483586664605,0.7021557835043186
2025-04-01 04:36:00+00:00,0.6414809992283921,0.906843707175339,0.9353669124834001,0.6339066339066335,0.9098751676564163,0.9318481261843061,0.6446645277605434,0.8893132616287058,0.9428766397388255,0.6347003032749612,0.88190452938988,0.9356987991595549,0.03395001254355911,0.10264341288158177,0.018157664844883726,,,,,0.9954829092191161,0.7909570457346624,0.9997042761188487,0.7440452334976444,0.9996336235522929,0.7277787085374885
2025-04-01 04:37:00+00:00,0.6256787712191354,0.8982883479790527,0.9366417306111039,0.6289926289926271,0.9069983825398573,0.9306167737564071,0.6337466559398237,0.915076142486738,0.9407428068379255,0.6406330517812115,0.9057140531994037,0.935404930672882,0.0422800344993655,0.02317663777608102,0.01549598461712476,,,,,0.9954455481792878,0.7901476674696757,0.9996817271064424,0.7174904890933763,0.9996543293615168,0.6942853921547965
2025-04-01 04:38:00+00:00,0.6207404996141968,0.9096958803618929,0.9446842909554478,0.6211297412469285,0.9127519527729735,0.9382118677917397,0.6267992497673696,0.915076142486738,0.9441372396461043,0.6248139981970056,0.8971423921130945,0.934718599386418,0.04442251101910467,0.056469667048077196,0.013313214303763653,,,,,0.9954242232822061,0.8107683154179969,0.9996543920772467,0.7295537050832482,0.9997098313979061,0.7129859565160851
2025-04-01 04:39:00+00:00,0.6044439621913575,0.8935354995770464,0.942330043804513,0.6078621679207608,0.9041227677996702,0.9371854901880203,0.612903225806452,0.9055341621996877,0.9506353433003758,0.6188824565150988,0.906666201636904,0.944030497231223,0.06550667738515319,0.04454283730497773,0.0070488800968408795,,,,,0.9954140338796037,0.788736780119682,0.9996018985837765,0.7192811141308812,0.9997427208558606,0.6923187096991248
2025-04-01 04:40:00+00:00,0.6074074074074076,0.896387672763602,0.9400744489955422,0.5990167191339069,0.895493582826365,0.9357486617750022,0.6124064632444153,0.9055341621996877,0.9479195129216222,0.6045477968818069,0.8961902436755942,0.9426583132714645,0.11458587027579349,0.04291192877645089,0.008808091892945584,,,,,0.995399248805909,0.7869180630413731,0.9995107554133672,0.7422418400127474,0.9997721069997628,0.700186827732885
2025-04-01 04:41:00+00:00,0.6088891300154309,0.896387672763602,0.9426245641458122,0.5995085995085994,0.895493582826365,0.9359536365991818,0.6148878528225801,0.908397222202808,0.9494713483446695,0.6089961514371467,0.8933326357886902,0.9404035666253465,0.02711423062203235,0.01736247050196942,0.004225958842626352,,,,,0.9953929504553747,0.791563047600536,0.9994904697793884,0.736197146459895,0.9997841073533835,0.7021564792104213
2025-04-01 04:42:00+00:00,0.5970365547839478,0.900190183557882,0.9462531505295857,0.6014737215909065,0.9031642295529405,0.9395459582121983,0.6059558196339943,0.9103051523432129,0.9497621103067537,0.6085025602778593,0.8923804873511898,0.9404035666253465,0.06448854324414893,0.03465139870954904,0.008928421017166153,,,,,0.9953823564687185,0.8087326700109658,0.9994378994377396,0.7216882987636382,0.9998105601566933,0.7060959078083774
2025-04-01 04:43:00+00:00,0.593580005787036,0.8887826511750418,0.9466458443179846,0.5847665847665837,0.8897411829696207,0.9421119022214963,0.5985116508995034,0.8950382168424333,0.9545146950811505,0.5961446789304148,0.8952380952380956,0.9487352646970137,0.0377387167481235,0.04223707007499151,0.00800429334315219,,,,,0.9953753702839239,0.7873270017551872,0.9994032834230628,0.7325651367085495,0.9998318550131657,0.6962479051045617
2025-04-01 04:44:00+00:00,0.5827160493827144,0.8830794651653111,0.9449783324018828,0.5813258215601955,0.8897411829696207,0.9399569101824374,0.5910674821650126,0.8969461469828381,0.9520901002181663,0.5926835066936533,0.8885707310267854,0.9466772280639617,0.03935198325572197,0.02519905087180064,0.007643305970490485,,,,,0.9953669600638936,0.7889388793907591,0.9993641086807782,0.724095884723589,0.9998437496756091,0.6972308339715141
2025-04-01 04:45:00+00:00,0.5832091531635797,0.8954373351558775,0.9482147038921225,0.5714978117321863,0.8906997212163486,0.9419069273973157,0.5831265508684851,0.8874041666957861,0.9536414620875284,0.5823036104564103,0.8828566778273803,0.9454026811909806,0.04604676458577872,0.020325792364146833,0.004423298606348083,,,,,0.9953632755834357,0.7974165164149981,0.9993157397894804,0.7368007419560055,0.9998536928331959,0.7159522612079883
2025-04-01 04:46:00+00:00,0.5777777777777757,0.896387672763602,0.9484110507863219,0.5729722531480341,0.8906997212163486,0.9419069273973157,0.5831265508684851,0.9103051523432129,0.9537385405927852,0.5823036104564103,0.8952380952380956,0.9482451648104453,0.0557410130434703,0.06070051198414947,0.008863443290087047,,,,,0.9953560711436737,0.7958003766488229,0.9992576091803231,0.7307468546522775,0.9998913024328446,0.7080641042548113
2025-04-01 04:47:00+00:00,0.5728395061728371,0.9077940447830635,0.948705092232756,0.5705152506910309,0.9022045209298408,0.9437542066196345,0.5796528477822562,0.915076142486738,0.9561631354557694,0.5773604579174325,0.9000000000000004,0.9503036800566678,0.018145128063329408,0.05012123663531025,0.007058506426778525,,,,,0.9953516165569312,0.786924144012764,0.9992381675396799,0.7283220549891641,0.9999295453786973,0.7060931892698039
2025-04-01 04:48:00+00:00,0.584690875771603,0.9134983911561747,0.9500785627024229,0.5729722531480341,0.907958091162957,0.9437542066196345,0.5801483987282872,0.9208010977004655,0.9573271304114757,0.5704393202682532,0.9028564453124996,0.9480494120237202,0.05313158651301875,0.01599112301246542,0.005523106801724076,,,,,0.9953486986941577,0.7962034523029774,0.9991854488474581,0.7537632442405917,0.9999431322475486,0.7110144118000964
